user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn
1830,2028-04-17,Standard,399,3.2,2,5,19,4,Yes
1831,2028-04-18,Basic,199,15,3,4,10,5,No
1832,2028-04-19,Premium,699,19.2,4,4,35,33,No
1833,2028-04-20,Basic,199,19.4,1,5,9,45,No
1834,2028-04-21,Standard,399,5,7,1,14,29,Yes
1835,2028-04-22,Premium,699,6.8,0,1,17,7,No
1836,2028-04-23,Standard,399,20.1,8,0,32,58,No
1837,2028-04-24,Basic,199,24.9,8,2,28,50,Yes
1838,2028-04-25,Premium,699,16,1,4,22,5,No
1839,2028-04-26,Premium,699,20.1,1,4,11,59,Yes
1840,2028-04-27,Basic,199,19.3,6,2,5,29,Yes
1841,2028-04-28,Premium,699,2.3,5,3,22,33,Yes
1842,2028-04-29,Basic,199,14.6,0,4,26,53,Yes
1843,2028-04-30,Basic,199,11,4,1,21,37,No
1844,2028-05-01,Premium,699,16.5,3,4,30,59,Yes
1845,2028-05-02,Basic,199,19.4,3,2,13,11,Yes
1846,2028-05-03,Premium,699,19.6,8,2,3,4,Yes
1847,2028-05-04,Basic,199,5.4,2,3,14,17,Yes
1848,2028-05-05,Standard,399,3.9,7,0,2,53,No
1849,2028-05-06,Standard,399,9.8,7,3,14,25,Yes
1850,2028-05-07,Premium,699,2.8,2,4,8,58,Yes
1851,2028-05-08,Basic,199,19,1,3,11,47,No
1852,2028-05-09,Standard,399,5.7,1,4,13,23,Yes
1853,2028-05-10,Basic,199,0.9,6,3,30,25,Yes
1854,2028-05-11,Standard,399,23.7,1,3,24,60,No
1855,2028-05-12,Basic,199,16.4,6,3,6,1,No
1856,2028-05-13,Premium,699,1.6,3,1,21,36,Yes
1857,2028-05-14,Basic,199,17.5,0,0,9,38,No
1858,2028-05-15,Standard,399,15.6,2,3,24,11,Yes
1859,2028-05-16,Basic,199,9.4,1,1,12,1,No
1860,2028-05-17,Standard,399,22.8,4,4,24,20,Yes
1861,2028-05-18,Standard,399,22.3,0,5,2,55,Yes
1862,2028-05-19,Basic,199,9.7,8,1,35,10,Yes
1863,2028-05-20,Basic,199,10.8,1,0,6,30,No
1864,2028-05-21,Premium,699,3.8,0,2,29,30,Yes
1865,2028-05-22,Basic,199,16.6,5,4,21,42,Yes
1866,2028-05-23,Standard,399,3.6,8,1,13,51,No
1867,2028-05-24,Premium,699,18.7,6,2,6,56,Yes
1868,2028-05-25,Basic,199,5,4,2,17,45,No
1869,2028-05-26,Premium,699,13.2,4,1,34,20,No
1870,2028-05-27,Basic,199,18.8,6,5,3,3,No
1871,2028-05-28,Basic,199,16,3,1,10,25,Yes
1872,2028-05-29,Standard,399,21.5,3,5,31,55,No
1873,2028-05-30,Standard,399,24.8,7,4,29,16,No
1874,2028-05-31,Premium,699,16.6,8,2,18,21,No
1875,2028-06-01,Standard,399,20.3,7,4,22,29,Yes
1876,2028-06-02,Standard,399,6.9,5,3,34,41,Yes
1877,2028-06-03,Basic,199,6.1,7,0,7,7,No
1878,2028-06-04,Basic,199,8,6,4,23,60,Yes
1879,2028-06-05,Basic,199,20.6,8,1,26,9,No
1880,2028-06-06,Basic,199,18.5,5,4,13,38,No
1881,2028-06-07,Premium,699,1.7,8,2,34,34,Yes
1882,2028-06-08,Basic,199,4.4,2,5,24,40,No
1883,2028-06-09,Premium,699,13.8,6,1,10,17,Yes
1884,2028-06-10,Standard,399,22.6,6,3,25,29,Yes
1885,2028-06-11,Basic,199,6.7,8,5,5,19,Yes
1886,2028-06-12,Premium,699,2,6,1,5,9,Yes
1887,2028-06-13,Basic,199,19.8,6,3,26,37,Yes
1888,2028-06-14,Basic,199,24.1,4,1,15,57,Yes
1889,2028-06-15,Premium,699,5.5,2,5,10,17,No
1890,2028-06-16,Premium,699,13.3,8,0,8,49,No
1891,2028-06-17,Basic,199,7.8,1,4,29,47,No
1892,2028-06-18,Basic,199,21.9,0,3,22,53,No
1893,2028-06-19,Premium,699,10.9,2,5,30,44,No
1894,2028-06-20,Standard,399,13.3,1,5,15,38,No
1895,2028-06-21,Basic,199,21,6,3,32,3,No
1896,2028-06-22,Premium,699,22.7,8,2,18,26,Yes
1897,2028-06-23,Standard,399,0.8,7,1,6,37,Yes
1898,2028-06-24,Standard,399,3,7,4,18,38,Yes
1899,2028-06-25,Premium,699,21.8,6,0,34,38,Yes
1900,2028-06-26,Basic,199,3.4,3,2,7,37,Yes
1901,2028-06-27,Standard,399,18.1,0,2,26,41,No
1902,2028-06-28,Premium,699,1.4,6,5,34,47,Yes
1903,2028-06-29,Basic,199,14.4,0,5,14,60,Yes
1904,2028-06-30,Standard,399,18.4,4,2,2,52,Yes
1905,2028-07-01,Basic,199,11.4,0,2,18,29,No
1906,2028-07-02,Standard,399,5.6,8,5,11,20,No
1907,2028-07-03,Basic,199,21.5,5,2,32,39,Yes
1908,2028-07-04,Standard,399,3,1,5,20,25,Yes
1909,2028-07-05,Premium,699,19,3,2,12,54,No
1910,2028-07-06,Standard,399,22.4,2,1,29,20,Yes
1911,2028-07-07,Premium,699,22.8,8,2,20,48,Yes
1912,2028-07-08,Standard,399,5.4,1,5,5,38,No
1913,2028-07-09,Standard,399,4.1,5,4,17,22,Yes
1914,2028-07-10,Basic,199,15.5,1,2,19,14,No
1915,2028-07-11,Basic,199,4.3,4,0,36,31,Yes
1916,2028-07-12,Basic,199,21.9,7,5,16,51,Yes
1917,2028-07-13,Standard,399,24.1,7,3,16,26,Yes
1918,2028-07-14,Basic,199,5.1,8,4,27,25,Yes
1919,2028-07-15,Premium,699,17.8,5,2,17,27,Yes
1920,2028-07-16,Standard,399,9.2,2,2,35,55,No
1921,2028-07-17,Basic,199,14.7,1,4,35,45,Yes
1922,2028-07-18,Basic,199,18.1,8,1,15,29,Yes
1923,2028-07-19,Standard,399,12.7,6,0,29,10,Yes
1924,2028-07-20,Premium,699,22.4,7,5,4,9,Yes
1925,2028-07-21,Basic,199,14.5,0,5,18,38,Yes
1926,2028-07-22,Basic,199,5.8,7,2,26,34,Yes
1927,2028-07-23,Standard,399,14.5,8,3,15,9,No
1928,2028-07-24,Premium,699,21.6,0,5,21,48,Yes
1929,2028-07-25,Basic,199,13.5,2,5,5,12,Yes
1930,2028-07-26,Basic,199,1.2,7,5,12,7,Yes
1931,2028-07-27,Standard,399,20.2,6,5,25,30,Yes
1932,2028-07-28,Basic,199,8.1,2,5,7,27,No
1933,2028-07-29,Basic,199,6.9,3,1,12,22,No
1934,2028-07-30,Basic,199,11.6,1,4,22,16,Yes
1935,2028-07-31,Basic,199,1.9,5,0,36,10,Yes
1936,2028-08-01,Basic,199,8.5,4,0,1,51,No
1937,2028-08-02,Standard,399,23.9,3,5,5,39,Yes
1938,2028-08-03,Basic,199,2.9,2,4,23,23,Yes
1939,2028-08-04,Premium,699,12.9,7,0,12,39,Yes
1940,2028-08-05,Basic,199,23.4,1,2,20,43,Yes
1941,2028-08-06,Basic,199,12.7,2,4,7,58,Yes
1942,2028-08-07,Premium,699,20.9,7,0,36,42,No
1943,2028-08-08,Basic,199,4,7,1,24,50,Yes
1944,2028-08-09,Basic,199,20.4,1,4,31,5,No
1945,2028-08-10,Premium,699,13.3,8,5,35,12,Yes
1946,2028-08-11,Standard,399,7.7,6,3,13,27,Yes
1947,2028-08-12,Basic,199,3.1,8,3,32,39,Yes
1948,2028-08-13,Standard,399,13.4,0,1,4,60,Yes
1949,2028-08-14,Premium,699,4.7,5,5,35,3,Yes
1950,2028-08-15,Standard,399,5.1,8,0,25,52,No
1951,2028-08-16,Premium,699,13.3,2,4,33,23,No
1952,2028-08-17,Basic,199,11.7,2,1,7,45,Yes
1953,2028-08-18,Standard,399,14.5,0,0,14,59,No
1954,2028-08-19,Basic,199,0.6,3,5,19,52,No
1955,2028-08-20,Basic,199,20.8,5,3,25,2,Yes
1956,2028-08-21,Basic,199,22.1,6,5,17,36,Yes
1957,2028-08-22,Standard,399,23.5,4,3,14,44,Yes
1958,2028-08-23,Standard,399,21.1,3,3,18,16,No
1959,2028-08-24,Premium,699,1.5,7,1,26,42,Yes
1960,2028-08-25,Premium,699,3.3,7,0,8,11,No
1961,2028-08-26,Premium,699,23.9,6,2,17,34,Yes
1962,2028-08-27,Standard,399,19.1,6,1,7,60,Yes
1963,2028-08-28,Basic,199,13.2,0,3,9,30,Yes
1964,2028-08-29,Basic,199,5,1,1,25,27,No
1965,2028-08-30,Premium,699,11.3,0,5,10,59,Yes
1966,2028-08-31,Basic,199,1.6,0,1,21,21,No
1967,2028-09-01,Basic,199,11.8,0,3,23,24,Yes
1968,2028-09-02,Premium,699,6,3,2,5,42,No
1969,2028-09-03,Standard,399,21.2,8,2,5,35,Yes
1970,2028-09-04,Standard,399,3.2,1,3,4,33,Yes
1971,2028-09-05,Premium,699,18.2,5,2,11,2,Yes
1972,2028-09-06,Premium,699,0.6,0,4,15,3,No
1973,2028-09-07,Basic,199,19.2,0,4,15,34,Yes
1974,2028-09-08,Standard,399,7.4,6,3,25,58,Yes
1975,2028-09-09,Standard,399,9,7,3,17,58,No
1976,2028-09-10,Premium,699,6,4,5,24,46,Yes
1977,2028-09-11,Standard,399,9.5,0,3,11,51,Yes
1978,2028-09-12,Standard,399,17.9,8,1,27,25,Yes
1979,2028-09-13,Standard,399,23.6,6,3,14,29,Yes
1980,2028-09-14,Standard,399,9.4,5,5,30,25,Yes
1981,2028-09-15,Basic,199,5.8,3,4,16,12,No
1982,2028-09-16,Premium,699,22.6,8,3,24,23,Yes
1983,2028-09-17,Standard,399,12,8,5,10,28,Yes
1984,2028-09-18,Standard,399,5.4,5,4,4,56,Yes
1985,2028-09-19,Premium,699,4.9,7,0,28,44,Yes
1986,2028-09-20,Premium,699,7.2,2,5,12,25,Yes
1987,2028-09-21,Basic,199,8.3,3,5,27,8,No
1988,2028-09-22,Standard,399,18.5,0,5,34,6,No
1989,2028-09-23,Basic,199,23,0,2,1,54,Yes
1990,2028-09-24,Basic,199,24,4,0,10,23,No
1991,2028-09-25,Premium,699,12.1,2,2,29,19,Yes
1992,2028-09-26,Basic,199,4.5,1,4,10,58,Yes
1993,2028-09-27,Premium,699,15.9,4,5,36,54,No
1994,2028-09-28,Premium,699,22.8,1,0,10,8,No
1995,2028-09-29,Standard,399,4.7,0,4,31,44,No
1996,2028-09-30,Standard,399,11.5,0,3,12,60,No
1997,2028-10-01,Standard,399,22.2,1,1,6,8,No
1998,2028-10-02,Standard,399,3.2,3,5,10,20,Yes
1999,2028-10-03,Standard,399,0.9,6,1,32,23,No
2000,2028-10-04,Premium,699,24.6,0,3,18,20,No
2001,2028-10-05,Premium,699,17.7,4,3,16,27,Yes
2002,2028-10-06,Premium,699,16.7,5,4,30,2,Yes
2003,2028-10-07,Basic,199,7.9,3,3,2,24,Yes
2004,2028-10-08,Premium,699,17.6,5,2,18,51,Yes
2005,2028-10-09,Standard,399,3.7,5,5,22,16,Yes
2006,2028-10-10,Standard,399,2.5,7,5,18,5,No
2007,2028-10-11,Premium,699,1.1,2,0,8,15,Yes
2008,2028-10-12,Basic,199,14.5,3,0,10,55,Yes
2009,2028-10-13,Premium,699,21.8,1,1,22,37,No
2010,2028-10-14,Premium,699,19.8,1,4,22,7,Yes
2011,2028-10-15,Basic,199,5,1,0,6,27,No
2012,2028-10-16,Basic,199,18.1,6,2,4,40,Yes
2013,2028-10-17,Basic,199,15.3,2,3,32,18,No
2014,2028-10-18,Basic,199,5,0,0,29,11,No
2015,2028-10-19,Basic,199,14.6,3,5,35,7,No
2016,2028-10-20,Basic,199,21.3,3,1,12,25,No
2017,2028-10-21,Standard,399,12.9,4,1,27,27,Yes
2018,2028-10-22,Premium,699,13.5,4,2,16,48,Yes
2019,2028-10-23,Basic,199,8.9,0,4,32,48,No
2020,2028-10-24,Premium,699,0.8,1,2,29,37,Yes
2021,2028-10-25,Premium,699,14.4,5,3,5,22,Yes
2022,2028-10-26,Standard,399,7.9,7,2,32,34,No
2023,2028-10-27,Basic,199,1.5,5,3,11,29,Yes
2024,2028-10-28,Standard,399,21.8,7,3,30,9,Yes
2025,2028-10-29,Standard,399,21.9,5,3,2,55,Yes
2026,2028-10-30,Standard,399,11.1,2,1,1,37,No
2027,2028-10-31,Basic,199,10.1,2,2,2,21,Yes
2028,2028-11-01,Standard,399,7.9,8,2,11,14,Yes
2029,2028-11-02,Premium,699,11.1,2,3,32,42,Yes
2030,2028-11-03,Basic,199,17.8,4,1,21,15,No
2031,2028-11-04,Basic,199,12.5,4,5,27,10,Yes
2032,2028-11-05,Premium,699,15.5,2,4,28,18,Yes
2033,2028-11-06,Premium,699,9.6,7,0,9,1,No
2034,2028-11-07,Basic,199,23.6,3,2,14,40,No
2035,2028-11-08,Standard,399,8.8,5,5,36,12,No
2036,2028-11-09,Premium,699,17.8,3,1,15,31,No
2037,2028-11-10,Standard,399,22.1,6,1,33,39,Yes
2038,2028-11-11,Standard,399,15.3,4,0,30,28,Yes
2039,2028-11-12,Standard,399,9.4,0,3,10,15,Yes
2040,2028-11-13,Standard,399,20.7,7,4,23,9,No
2041,2028-11-14,Standard,399,15.3,8,1,21,52,No
2042,2028-11-15,Premium,699,7.7,0,5,8,56,Yes
2043,2028-11-16,Standard,399,19.9,6,5,16,52,No
2044,2028-11-17,Standard,399,4,0,0,14,41,No
2045,2028-11-18,Basic,199,11.9,2,3,24,40,Yes
2046,2028-11-19,Premium,699,19.1,1,2,29,29,Yes
2047,2028-11-20,Premium,699,7.5,2,2,30,1,Yes
2048,2028-11-21,Premium,699,9.5,5,5,31,24,Yes
2049,2028-11-22,Standard,399,10.2,5,4,21,53,No
2050,2028-11-23,Standard,399,14.4,0,4,21,3,No
2051,2028-11-24,Basic,199,2.1,1,1,32,9,Yes
2052,2028-11-25,Premium,699,2.8,5,2,16,21,Yes
2053,2028-11-26,Basic,199,10.3,0,4,32,26,No
2054,2028-11-27,Premium,699,13.9,1,1,10,28,Yes
2055,2028-11-28,Basic,199,1.9,8,0,16,3,No
2056,2028-11-29,Basic,199,1.5,3,1,31,60,Yes
2057,2028-11-30,Premium,699,8.4,6,0,21,32,No
2058,2028-12-01,Basic,199,14,0,1,27,37,Yes
2059,2028-12-02,Premium,699,0.7,1,4,32,56,Yes
2060,2028-12-03,Standard,399,4.2,0,5,14,47,Yes
2061,2028-12-04,Premium,699,13,2,1,24,48,No
2062,2028-12-05,Basic,199,22.5,6,0,21,41,Yes
2063,2028-12-06,Standard,399,19.4,3,1,33,7,Yes
2064,2028-12-07,Premium,699,5.4,4,5,14,43,Yes
2065,2028-12-08,Standard,399,11.9,3,4,24,56,No
2066,2028-12-09,Basic,199,1.1,0,1,33,53,Yes
2067,2028-12-10,Basic,199,23.7,6,5,32,20,Yes
2068,2028-12-11,Premium,699,23.1,7,4,11,38,Yes
2069,2028-12-12,Basic,199,15.6,0,0,5,39,Yes
2070,2028-12-13,Standard,399,7.9,6,5,1,36,No
2071,2028-12-14,Basic,199,5.8,3,3,24,47,No
2072,2028-12-15,Standard,399,16.5,4,0,27,57,Yes
2073,2028-12-16,Standard,399,23.3,3,0,30,58,No
2074,2028-12-17,Basic,199,4.8,1,0,31,46,Yes
2075,2028-12-18,Premium,699,7.2,0,5,36,36,Yes
2076,2028-12-19,Basic,199,2.1,6,0,14,2,Yes
2077,2028-12-20,Standard,399,24.3,0,5,12,4,No
2078,2028-12-21,Premium,699,18.1,3,2,19,1,No
2079,2028-12-22,Basic,199,20.4,0,4,29,53,No
2080,2028-12-23,Premium,699,19.9,0,2,32,23,Yes
2081,2028-12-24,Standard,399,13.8,5,5,31,57,Yes
2082,2028-12-25,Premium,699,8.4,5,3,10,11,No
2083,2028-12-26,Standard,399,19.3,2,5,23,48,No
2084,2028-12-27,Premium,699,9.3,6,0,27,38,Yes
2085,2028-12-28,Standard,399,16.3,7,4,23,55,Yes
2086,2028-12-29,Standard,399,23,2,4,33,21,Yes
2087,2028-12-30,Premium,699,24.4,3,5,9,25,Yes
2088,2028-12-31,Basic,199,13.8,8,0,33,36,Yes
2089,2029-01-01,Premium,699,18.6,5,3,11,7,Yes
2090,2029-01-02,Premium,699,13.3,6,1,26,36,Yes
2091,2029-01-03,Premium,699,6,7,1,7,53,No
2092,2029-01-04,Premium,699,22.4,8,0,1,31,Yes
2093,2029-01-05,Premium,699,6.4,6,2,20,52,Yes
2094,2029-01-06,Basic,199,1.1,0,2,13,7,Yes
2095,2029-01-07,Basic,199,6.7,1,3,5,60,Yes
2096,2029-01-08,Basic,199,8.9,5,1,20,19,No
2097,2029-01-09,Standard,399,17.1,0,3,3,20,No
2098,2029-01-10,Premium,699,21.6,6,4,31,49,Yes
2099,2029-01-11,Premium,699,23.8,7,0,23,24,Yes
2100,2029-01-12,Basic,199,6.7,1,0,31,15,No
2101,2029-01-13,Basic,199,9.8,5,1,30,38,No
2102,2029-01-14,Standard,399,14,7,1,20,39,Yes
2103,2029-01-15,Premium,699,15,0,4,9,28,Yes
2104,2029-01-16,Standard,399,17.6,6,4,18,41,Yes
2105,2029-01-17,Premium,699,17.6,7,1,8,57,Yes
2106,2029-01-18,Basic,199,15.2,6,0,19,43,Yes
2107,2029-01-19,Basic,199,12.4,0,3,31,49,No
2108,2029-01-20,Basic,199,1.6,2,1,25,21,No
2109,2029-01-21,Standard,399,18,1,0,15,10,No
2110,2029-01-22,Premium,699,11.2,5,5,2,27,Yes
2111,2029-01-23,Premium,699,16.1,1,3,24,30,Yes
2112,2029-01-24,Premium,699,2.1,1,2,28,56,No
2113,2029-01-25,Standard,399,12.9,3,1,26,7,Yes
2114,2029-01-26,Premium,699,16.8,7,5,12,34,Yes
2115,2029-01-27,Standard,399,24.3,2,4,5,26,Yes
2116,2029-01-28,Basic,199,4.1,2,5,13,44,Yes
2117,2029-01-29,Basic,199,19.8,1,4,33,42,Yes
2118,2029-01-30,Basic,199,22.1,2,2,20,58,Yes
2119,2029-01-31,Basic,199,16.8,7,3,13,13,Yes
2120,2029-02-01,Premium,699,21.5,1,1,35,42,Yes
2121,2029-02-02,Basic,199,12.2,1,4,5,10,Yes
2122,2029-02-03,Premium,699,23.5,4,3,24,3,No
2123,2029-02-04,Standard,399,1.2,5,3,26,28,Yes
2124,2029-02-05,Premium,699,12.2,8,3,9,41,No
2125,2029-02-06,Basic,199,15.2,4,3,16,49,Yes
2126,2029-02-07,Basic,199,2.1,1,5,27,57,Yes
2127,2029-02-08,Basic,199,7.3,4,3,24,41,No
2128,2029-02-09,Standard,399,15.3,4,3,35,32,Yes
2129,2029-02-10,Premium,699,23.1,2,3,36,21,Yes
2130,2029-02-11,Standard,399,13.2,1,2,35,40,Yes
2131,2029-02-12,Standard,399,6.1,5,1,33,36,Yes
2132,2029-02-13,Basic,199,13.2,6,2,22,16,No
2133,2029-02-14,Premium,699,19.3,2,5,13,18,Yes
2134,2029-02-15,Standard,399,14,3,3,35,37,Yes
2135,2029-02-16,Premium,699,16.1,3,4,19,50,No
2136,2029-02-17,Basic,199,9.7,6,3,32,45,Yes
2137,2029-02-18,Standard,399,8.9,4,4,35,4,Yes
2138,2029-02-19,Premium,699,0.6,3,2,26,59,Yes
2139,2029-02-20,Premium,699,13,6,1,18,17,Yes
2140,2029-02-21,Premium,699,15.1,7,3,32,24,Yes
2141,2029-02-22,Basic,199,9.4,0,0,8,54,Yes
2142,2029-02-23,Premium,699,7.1,1,5,35,43,Yes
2143,2029-02-24,Premium,699,0.7,5,4,4,46,Yes
2144,2029-02-25,Basic,199,5.9,4,4,15,22,No
2145,2029-02-26,Basic,199,14.8,3,1,36,51,No
2146,2029-02-27,Basic,199,15.6,2,0,35,36,No
2147,2029-02-28,Standard,399,2.8,6,1,8,15,Yes
2148,2029-03-01,Basic,199,7.3,0,1,15,42,Yes
2149,2029-03-02,Premium,699,11.4,3,0,25,54,Yes
2150,2029-03-03,Standard,399,4.2,6,4,29,48,Yes
2151,2029-03-04,Standard,399,22.1,7,3,14,50,No
2152,2029-03-05,Standard,399,12.7,6,3,2,38,Yes
2153,2029-03-06,Premium,699,15.2,6,1,5,50,Yes
2154,2029-03-07,Standard,399,10.4,3,5,23,18,No
2155,2029-03-08,Premium,699,24,3,5,31,44,Yes
2156,2029-03-09,Basic,199,14.5,5,3,25,1,Yes
2157,2029-03-10,Standard,399,11.2,5,1,6,17,No
2158,2029-03-11,Standard,399,4.6,8,4,11,33,Yes
2159,2029-03-12,Standard,399,1.7,3,0,24,45,No
2160,2029-03-13,Premium,699,1.7,1,4,36,59,Yes
2161,2029-03-14,Standard,399,21.5,4,1,10,14,No
2162,2029-03-15,Premium,699,6.2,1,4,5,3,No
2163,2029-03-16,Standard,399,12,6,1,36,15,Yes
2164,2029-03-17,Premium,699,2.2,1,2,5,52,Yes
2165,2029-03-18,Basic,199,14.1,5,5,30,11,Yes
2166,2029-03-19,Basic,199,8.5,2,2,1,32,No
2167,2029-03-20,Premium,699,10.1,2,0,4,30,Yes
2168,2029-03-21,Basic,199,14.6,4,3,24,15,Yes
2169,2029-03-22,Basic,199,4.5,0,0,16,24,Yes
2170,2029-03-23,Standard,399,20.1,6,4,34,34,Yes
2171,2029-03-24,Standard,399,9.2,6,2,34,33,No
2172,2029-03-25,Premium,699,3.6,0,1,32,4,No
2173,2029-03-26,Standard,399,15.3,6,3,8,24,Yes
2174,2029-03-27,Standard,399,5.4,0,1,32,27,No
2175,2029-03-28,Standard,399,16.4,4,3,9,15,Yes
2176,2029-03-29,Standard,399,12.4,7,5,17,29,Yes
2177,2029-03-30,Standard,399,10.7,0,1,9,60,Yes
2178,2029-03-31,Basic,199,9.7,5,3,19,58,Yes
2179,2029-04-01,Standard,399,15.2,5,4,5,35,Yes
2180,2029-04-02,Basic,199,8.6,4,4,23,10,Yes
2181,2029-04-03,Basic,199,7.1,0,4,36,13,No
2182,2029-04-04,Basic,199,10.4,7,2,29,39,Yes
2183,2029-04-05,Basic,199,14.8,7,3,34,27,No
2184,2029-04-06,Premium,699,18.4,8,0,36,9,No
2185,2029-04-07,Standard,399,18.4,4,1,29,9,No
2186,2029-04-08,Basic,199,7.3,3,0,25,2,No
2187,2029-04-09,Basic,199,14.4,6,1,27,27,No
2188,2029-04-10,Basic,199,24.8,2,0,1,16,No
2189,2029-04-11,Basic,199,22.9,2,5,30,31,Yes
2190,2029-04-12,Standard,399,15.6,5,3,22,16,No
2191,2029-04-13,Premium,699,16,5,4,22,9,No
2192,2029-04-14,Premium,699,20.3,3,1,18,52,Yes
2193,2029-04-15,Standard,399,23.5,4,3,22,46,No
2194,2029-04-16,Premium,699,20.1,4,0,20,52,Yes
2195,2029-04-17,Basic,199,11.9,2,0,16,44,No
2196,2029-04-18,Standard,399,10.8,5,2,26,5,Yes
2197,2029-04-19,Standard,399,19.5,0,3,5,25,No
2198,2029-04-20,Standard,399,24.5,5,2,31,7,Yes
2199,2029-04-21,Standard,399,14.9,6,3,26,54,Yes
2200,2029-04-22,Premium,699,8.7,5,4,11,24,No
2201,2029-04-23,Basic,199,20,0,1,6,34,No
2202,2029-04-24,Premium,699,24.8,0,3,10,11,Yes
2203,2029-04-25,Standard,399,16.8,1,0,23,10,No
2204,2029-04-26,Basic,199,24.9,1,0,3,39,Yes
2205,2029-04-27,Basic,199,20.7,7,0,26,17,No
2206,2029-04-28,Premium,699,20.9,4,1,5,4,No
2207,2029-04-29,Basic,199,2.9,3,5,33,18,Yes
2208,2029-04-30,Premium,699,17.5,7,2,11,60,Yes
2209,2029-05-01,Premium,699,10.7,3,2,26,42,Yes
2210,2029-05-02,Standard,399,17.7,0,0,10,3,No
2211,2029-05-03,Basic,199,25,2,1,7,46,Yes
2212,2029-05-04,Premium,699,14.7,7,3,21,26,Yes
2213,2029-05-05,Premium,699,18.4,4,5,36,13,No
2214,2029-05-06,Basic,199,4.3,3,2,24,4,Yes
2215,2029-05-07,Standard,399,20.4,7,5,12,25,No
2216,2029-05-08,Standard,399,20.5,6,5,9,20,No
2217,2029-05-09,Premium,699,0.7,2,2,12,26,Yes
2218,2029-05-10,Basic,199,22.2,3,4,3,38,Yes
2219,2029-05-11,Basic,199,10.7,0,5,12,23,No
2220,2029-05-12,Standard,399,0.6,7,4,22,12,Yes
2221,2029-05-13,Premium,699,7.2,6,4,33,37,Yes
2222,2029-05-14,Basic,199,19.4,0,3,28,46,Yes
2223,2029-05-15,Premium,699,1.6,5,0,30,26,Yes
2224,2029-05-16,Standard,399,23.3,3,2,27,53,Yes
2225,2029-05-17,Standard,399,22.3,0,1,20,42,No
2226,2029-05-18,Standard,399,0.6,3,0,17,14,No
2227,2029-05-19,Basic,199,0.6,0,0,26,51,No
2228,2029-05-20,Premium,699,0.9,4,4,27,42,Yes
2229,2029-05-21,Basic,199,16.7,4,0,35,54,Yes
2230,2029-05-22,Premium,699,4.8,3,0,22,43,Yes
2231,2029-05-23,Premium,699,23.7,0,0,16,8,No
2232,2029-05-24,Basic,199,17,6,1,19,57,Yes
2233,2029-05-25,Standard,399,19.2,4,2,7,34,Yes
2234,2029-05-26,Basic,199,24.6,1,0,5,15,Yes
2235,2029-05-27,Basic,199,19.2,5,0,8,32,No
2236,2029-05-28,Standard,399,3.5,4,0,33,22,No
2237,2029-05-29,Basic,199,20.3,8,2,25,46,Yes
2238,2029-05-30,Basic,199,4.5,5,1,5,33,No
2239,2029-05-31,Basic,199,24.8,5,0,31,21,No
2240,2029-06-01,Basic,199,19.5,6,1,33,10,Yes
2241,2029-06-02,Standard,399,24.4,3,5,5,59,No
2242,2029-06-03,Premium,699,10,5,1,30,57,Yes
2243,2029-06-04,Basic,199,14.5,0,5,1,59,Yes
2244,2029-06-05,Standard,399,24.3,7,0,1,8,No
2245,2029-06-06,Premium,699,19.3,2,3,36,31,Yes
2246,2029-06-07,Premium,699,3.4,0,5,22,20,Yes
2247,2029-06-08,Standard,399,1.5,1,0,19,60,Yes
2248,2029-06-09,Premium,699,20.5,2,2,17,21,No
2249,2029-06-10,Premium,699,2.3,4,5,24,19,Yes
2250,2029-06-11,Standard,399,5,1,1,21,59,No
2251,2029-06-12,Basic,199,3.3,4,2,24,20,No
2252,2029-06-13,Premium,699,14.8,1,1,14,3,No
2253,2029-06-14,Premium,699,20.4,8,4,6,55,Yes
2254,2029-06-15,Premium,699,3,6,0,20,19,No
2255,2029-06-16,Basic,199,7.1,0,1,22,4,Yes
2256,2029-06-17,Basic,199,22.3,0,3,7,51,Yes
2257,2029-06-18,Basic,199,4.4,8,1,17,5,Yes
2258,2029-06-19,Premium,699,16,0,3,7,13,No
2259,2029-06-20,Basic,199,6.3,6,0,33,43,No
2260,2029-06-21,Premium,699,12.6,3,0,13,27,Yes
2261,2029-06-22,Standard,399,20.7,4,2,13,8,Yes
2262,2029-06-23,Standard,399,7.1,1,5,19,26,Yes
2263,2029-06-24,Standard,399,24.5,6,4,1,12,No
2264,2029-06-25,Basic,199,20.5,1,5,12,15,Yes
2265,2029-06-26,Basic,199,18.7,1,5,16,25,Yes
2266,2029-06-27,Standard,399,14.6,3,5,8,7,No
2267,2029-06-28,Standard,399,8.9,7,1,7,9,No
2268,2029-06-29,Standard,399,24.4,6,5,21,33,Yes
2269,2029-06-30,Premium,699,21.5,2,1,13,24,No
2270,2029-07-01,Premium,699,12.5,4,3,16,3,Yes
2271,2029-07-02,Standard,399,2,0,5,11,29,Yes
2272,2029-07-03,Standard,399,22.1,2,2,8,17,Yes
2273,2029-07-04,Standard,399,2.1,7,2,34,19,Yes
2274,2029-07-05,Basic,199,21.1,6,2,18,10,Yes
2275,2029-07-06,Basic,199,19.6,7,3,2,14,No
2276,2029-07-07,Premium,699,3.2,5,4,10,16,Yes
2277,2029-07-08,Premium,699,20.1,6,0,34,4,No
2278,2029-07-09,Basic,199,6.7,3,5,19,59,Yes
